HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/16/2025 2:53 PM
Export Time Stamp:	9/17/2025 1:04 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
249	29762743	98272	29768530	929628	29774333	1153692	29762743	0.85172	29768530	1.02465	29774333	1.06928	29762743	115380.641525384	29768530	907263.943785683	29774333	1078942.8400419	29779310	109608	29785097	938192	29790901	1230194	29779310	0.85117	29785097	1.02508	29790901	1.06967	29779310	128773.335526393	29785097	915237.835095797	29790901	1150068.71278058	29795877	99582	29801665	920481	29807468	1193227	29795877	0.85157	29801665	1.02499	29807468	1.06859	29795877	116939.300351116	29801665	898039.005258588	29807468	1116636.87663182
250	29882754	98443	29888541	928028	29894360	1151630	29882754	0.85137	29888541	1.02437	29894360	1.06955	29882754	115628.927493334	29888541	905949.998535685	29894360	1076742.55528026	29899336	109528	29905108	935369	29910912	1231567	29899336	0.85134	29905108	1.02442	29910912	1.06847	29899336	128653.651889962	29905108	913071.786962379	29910912	1152645.37141894	29915904	98825	29921691	921560	29927494	1197334	29915904	0.85134	29921691	1.0252	29927494	1.07001	29915904	116081.706486245	29921691	898907.530238002	29927494	1118993.28043663
251	30002765	98881	30008552	930216	30014371	1157588	30002765	0.85163	30008552	1.02501	30014371	1.06935	30002765	116107.934196776	30008552	907518.951034624	30014371	1082515.54682751	30019347	109174	30025119	936638	30030923	1237451	30019347	0.85046	30025119	1.02484	30030923	1.06956	30019347	128370.528890248	30025119	913935.833886265	30030923	1156972.0258798	30035915	98976	30041702	919437	30047505	1198537	30035915	0.85092	30041702	1.02499	30047505	1.06888	30035915	116316.457481314	30041702	897020.458736183	30047505	1121301.73639698
252	30122776	98320	30128563	928831	30134366	1157389	30122776	0.85116	30128563	1.02443	30134366	1.06945	30122776	115512.947036985	30128563	906680.788340834	30134366	1082228.24816494	30139343	109595	30145130	937520	30150934	1236738	30139343	0.85142	30145130	1.0249	30150934	1.06962	30139343	128720.255573043	30145130	914742.901746512	30150934	1156240.53402143	30155910	99376	30161698	922411	30167501	1199463	30155910	0.85122	30161698	1.02505	30167501	1.06867	30155910	116745.37722328	30161698	899869.274669528	30167501	1122388.57645485
253	30242787	98732	30248574	928616	30254377	1159424	30242787	0.85164	30248574	1.02577	30254377	1.0696	30242787	115931.614297121	30248574	905286.760189906	30254377	1083979.05759162	30259369	109110	30265141	938024	30270945	1238295	30259369	0.85124	30265141	1.02507	30270945	1.06948	30259369	128177.717212537	30265141	915082.872389203	30270945	1157847.73908816	30275921	99344	30281709	921510	30287527	1197967	30275921	0.8512	30281709	1.02509	30287527	1.06912	30275921	116710.526315789	30281709	898955.213688554	30287527	1120516.87369051
254	30362798	98724	30368585	927042	30374388	1160353	30362798	0.85114	30368585	1.02461	30374388	1.0692	30362798	115990.318866461	30368585	904775.475546793	30374388	1085253.46053124	30379365	109531	30385152	936752	30390940	1239962	30379365	0.85095	30385152	1.02533	30390940	1.06964	30379365	128716.14078383	30385152	913610.252309013	30390940	1159233.01297633	30395932	99166	30401720	919182	30407539	1203945	30395932	0.85077	30401720	1.02511	30407539	1.07011	30395932	116560.292440965	30401720	896666.699183502	30407539	1125066.58194017
255	30482809	98563	30488596	928330	30494415	1160930	30482809	0.85141	30488596	1.02521	30494415	1.06963	30482809	115764.437814919	30488596	905502.287336253	30494415	1085356.61864383	30499391	109720	30505179	937069	30510982	1244550	30499391	0.85098	30505179	1.02445	30510982	1.06988	30499391	128933.699969447	30505179	914704.475572258	30510982	1163261.30033275	30515959	99384	30521746	920308	30527550	1204001	30515959	0.85161	30521746	1.02471	30527550	1.06944	30515959	116701.306936274	30521746	898115.564403587	30527550	1125823.79563136
256	30602820	98477	30608607	927869	30614410	1166720	30602820	0.85135	30608607	1.02435	30614410	1.06986	30602820	115671.58043108	30608607	905812.466442134	30614410	1090535.21021442	30619402	109475	30625174	939013	30630978	1245197	30619402	0.85085	30625174	1.02516	30630978	1.07014	30619402	128665.452194864	30625174	915967.26364665	30630978	1163583.26947876	30635954	100351	30641742	922091	30647545	1204859	30635954	0.85176	30641742	1.02496	30647545	1.0695	30635954	117816.051469898	30641742	899636.083359351	30647545	1126562.8798504
257	30722831	98979	30728618	928998	30734421	1168527	30722831	0.85254	30728618	1.02514	30734421	1.07005	30722831	116098.951368851	30728618	906215.736387225	30734421	1092030.27895893	30739398	109397	30745186	936281	30750989	1247311	30739398	0.85153	30745186	1.02507	30750989	1.06955	30739398	128471.104952262	30745186	913382.500707269	30750989	1166201.67360105	30755965	99653	30761753	918209	30767556	1205356	30755965	0.85153	30761753	1.02522	30767556	1.06992	30755965	117028.172818339	30761753	895621.427596028	30767556	1126585.165246
258	30842842	98290	30848629	927499	30854432	1165405	30842842	0.85122	30848629	1.02474	30854432	1.06972	30842842	115469.561335495	30848629	905106.661201866	30854432	1089448.64076581	30859409	109863	30865197	937029	30871000	1249313	30859409	0.85174	30865197	1.0248	30871000	1.07033	30859409	128986.545189847	30865197	914353.044496487	30871000	1167222.25855577	30875976	99555	30881764	920719	30887567	1210514	30875976	0.85104	30881764	1.02496	30887567	1.07084	30875976	116980.400451213	30881764	898297.494536372	30887567	1130434.05177244
259	30962853	98031	30968640	930488	30974444	1168297	30962853	0.85164	30968640	1.02524	30974444	1.06929	30962853	115108.496547837	30968640	907580.66403964	30974444	1092591.34565927	30979420	110090	30985208	937987	30991011	1250982	30979420	0.85141	30985208	1.02521	30991011	1.06935	30979420	129303.155941321	30985208	914921.820895231	30991011	1169852.71426568	30995987	100173	31001775	919189	31007578	1210403	30995987	0.85147	31001775	1.02544	31007578	1.06989	30995987	117647.127908206	31001775	896384.966453425	31007578	1131334.06238024
260	31082864	98602	31088636	928628	31094439	1171361	31082864	0.85169	31088636	1.02521	31094439	1.07001	31082864	115772.170625462	31088636	905792.959491226	31094439	1094719.67551705	31099415	110303	31105203	935962	31111006	1250222	31099415	0.8514	31105203	1.02416	31111006	1.06865	31099415	129554.850833921	31105203	913882.596469302	31111006	1169907.827633	31115983	99169	31121770	922358	31127573	1212523	31115983	0.85143	31121770	1.02457	31127573	1.06967	31115983	116473.462292849	31121770	900239.124705974	31127573	1133548.6645414
261	31202875	98670	31208662	928798	31214481	1170415	31202875	0.85119	31208662	1.02456	31214481	1.06934	31202875	115920.064850386	31208662	906533.53634731	31214481	1094520.91944564	31219458	109671	31225245	936347	31231048	1253991	31219458	0.85122	31225245	1.02451	31231048	1.06937	31219458	128839.782899838	31225245	913946.179149057	31231048	1172644.64123736	31236025	99869	31241812	919639	31247616	1210289	31236025	0.85118	31241812	1.02419	31247616	1.06823	31236025	117330.059446885	31241812	897918.354992726	31247616	1132985.40576468
262	31322886	98224	31328673	926603	31334477	1170766	31322886	0.85139	31328673	1.02521	31334477	1.06959	31322886	115368.984836561	31328673	903817.754411291	31334477	1094593.25535953	31339469	109917	31345256	935445	31351044	1258467	31339469	0.85131	31345256	1.02551	31351044	1.07	31339469	129115.128449096	31345256	912175.405408041	31351044	1176137.38317757	31356020	100261	31361808	920861	31367611	1217899	31356020	0.85134	31361808	1.02518	31367611	1.07018	31356020	117768.459135011	31361808	898243.235334283	31367611	1138031.91986395
263	31442897	98194	31448684	927657	31454503	1173132	31442897	0.85115	31448684	1.02435	31454503	1.06979	31442897	115366.269165247	31448684	905605.50593059	31454503	1096600.26734219	31459464	110075	31465252	938455	31471055	1259148	31459464	0.85165	31465252	1.02492	31471055	1.06918	31459464	129249.104679152	31465252	915637.318034578	31471055	1177676.35010008	31476031	99629	31481819	919173	31487638	1216474	31476031	0.85145	31481819	1.02474	31487638	1.06957	31476031	117010.98126725	31481819	896981.673400082	31487638	1137348.65413203
264	31562908	98950	31568695	927333	31574499	1175687	31562908	0.85085	31568695	1.02516	31574499	1.06952	31562908	116295.469236646	31568695	904573.920168559	31574499	1099266.02588077	31579491	109854	31585263	936009	31591066	1258603	31579491	0.85177	31585263	1.02492	31591066	1.06965	31579491	128971.43595102	31585263	913250.790305585	31591066	1176649.37128967	31596058	99807	31601830	923717	31607633	1220881	31596058	0.85109	31601830	1.02517	31607633	1.06995	31596058	117269.618959217	31601830	901037.876644849	31607633	1141063.60110286
265	31682919	98497	31688706	928384	31694510	1175740	31682919	0.8514	31688706	1.02423	31694510	1.06926	31682919	115688.278130139	31688706	906421.409253781	31694510	1099582.88910087	31699486	109883	31705274	938118	31711077	1262534	31699486	0.85143	31705274	1.02499	31711077	1.06953	31699486	129056.998226513	31705274	915246.002400024	31711077	1180456.83618038	31716069	100082	31721856	920787	31727660	1220817	31716069	0.85169	31721856	1.02524	31727660	1.06979	31716069	117509.89209689	31721856	898118.489329328	31727660	1141174.43610428
266	31802930	98123	31808717	928097	31814521	1178174	31802930	0.85177	31808717	1.02511	31814521	1.07016	31802930	115198.93868063	31808717	905363.326862483	31814521	1100932.57083053	31819497	109345	31825300	937193	31831103	1262088	31819497	0.85126	31825300	1.0252	31831103	1.06966	31819497	128450.767098184	31825300	914156.262192743	31831103	1179896.41568349	31836080	99914	31841867	919350	31847671	1222151	31836080	0.85171	31841867	1.02449	31847671	1.06988	31836080	117309.882471733	31841867	897373.327216469	31847671	1142325.30751112
267	31922941	98945	31928728	926799	31934547	1180255	31922941	0.85149	31928728	1.02451	31934547	1.07026	31922941	116202.186754982	31928728	904626.601985339	31934547	1102774.09227664	31939524	110285	31945296	940131	31951099	1268677	31939524	0.85209	31945296	1.02484	31951099	1.07049	31939524	129428.816204861	31945296	917344.170797393	31951099	1185136.713094	31956091	100012	31961878	921646	31967682	1223618	31956091	0.85151	31961878	1.02505	31967682	1.07045	31956091	117452.5255135	31961878	899122.969611238	31967682	1143087.48657107
268	32042952	99334	32048739	930947	32054543	1181873	32042952	0.85119	32048739	1.02518	32054543	1.06937	32042952	116700.149202881	32048739	908081.507637683	32054543	1105204.93374604	32059519	109591	32065307	938389	32071110	1268579	32059519	0.85185	32065307	1.02536	32071110	1.06971	32059519	128650.584023009	32065307	915180.034329406	32071110	1185909.26512793	32076086	100559	32081874	923693	32087677	1225818	32076086	0.85157	32081874	1.02454	32087677	1.06973	32076086	118086.592998814	32081874	901568.508794191	32087677	1145913.45479701
269	32162963	98573	32168750	927710	32174554	1181955	32162963	0.8514	32168750	1.02492	32174554	1.06907	32162963	115777.542870566	32168750	905153.572961792	32174554	1105591.77602963	32179546	109537	32185318	937240	32191136	1271309	32179546	0.85135	32185318	1.02509	32191136	1.07	32179546	128662.712163035	32185318	914300.207786634	32191136	1188139.25233645	32196113	100938	32201885	921160	32207704	1224180	32196113	0.85169	32201885	1.02481	32207704	1.06965	32196113	118514.952623607	32201885	898859.300748431	32207704	1144467.81657552
270	32282974	98178	32288761	928912	32294565	1183368	32282974	0.85146	32288761	1.02565	32294565	1.07048	32282974	115305.475301247	32288761	905681.275288841	32294565	1105455.49659966	32299541	110110	32305329	936588	32311132	1272554	32299541	0.85163	32305329	1.02532	32311132	1.07008	32299541	129293.237673638	32305329	913459.212733586	32311132	1189213.89055024	32316124	100767	32321896	924357	32327715	1228351	32316124	0.85227	32321896	1.02507	32327715	1.06948	32316124	118233.658347707	32321896	901750.12438175	32327715	1148549.7625014
271	32402985	97766	32408772	927539	32414576	1185237	32402985	0.85177	32408772	1.02429	32414576	1.06971	32402985	114779.811451448	32408772	905543.351980396	32414576	1107998.42948089	32419552	110302	32425340	939052	32431143	1274265	32419552	0.8514	32425340	1.024	32431143	1.06895	32419552	129553.676297862	32425340	917042.96875	32431143	1192071.65910473	32436119	100810	32441907	923710	32447710	1228649	32436119	0.85244	32441907	1.02502	32447710	1.06936	32436119	118260.522734738	32441907	901162.904138456	32447710	1148957.32026633
272	32522996	97954	32528783	929949	32534587	1188338	32522996	0.85162	32528783	1.02526	32534587	1.06949	32522996	115020.78391771	32528783	907037.239334413	32534587	1111125.86372944	32539563	110110	32545351	937936	32551138	1274925	32539563	0.85162	32545351	1.02458	32551138	1.06936	32539563	129294.755877034	32545351	915434.617111402	32551138	1192231.80219945	32556130	100781	32561918	923463	32567721	1229888	32556130	0.85142	32561918	1.0245	32567721	1.06926	32556130	118368.137934275	32561918	901379.209370425	32567721	1150223.51906926
273	32643007	98532	32648794	929996	32654598	1189131	32643007	0.8519	32648794	1.02458	32654598	1.07014	32643007	115661.462612983	32648794	907685.100236194	32654598	1111191.99357093	32659574	109794	32665362	935993	32671180	1277939	32659574	0.85154	32665362	1.02468	32671180	1.06987	32659574	128935.810414073	32665362	913449.076784947	32671180	1194480.6378345	32676157	100790	32681945	921056	32687748	1231441	32676157	0.85202	32681945	1.02487	32687748	1.06996	32676157	118295.345179691	32681945	898705.201635329	32687748	1150922.46439119
274	32763018	98361	32768805	926571	32774609	1191437	32763018	0.85168	32768805	1.02483	32774609	1.06962	32763018	115490.55983468	32768805	904121.659202014	32774609	1113888.109796	32779585	109969	32785373	938909	32791160	1279616	32779585	0.85147	32785373	1.02565	32791160	1.06924	32779585	129151.937237953	32785373	915428.265002681	32791160	1196752.83378849	32796152	100482	32801940	922852	32807743	1235217	32796152	0.85165	32801940	1.02519	32807743	1.06984	32796152	117985.087770798	32801940	900176.552639023	32807743	1154581.05884992
275	32883029	98568	32888816	927917	32894620	1193567	32883029	0.85185	32888816	1.02497	32894620	1.07043	32883029	115710.512414157	32888816	905311.374967072	32894620	1115035.07936063	32899596	110679	32905384	936284	32911187	1284585	32899596	0.85124	32905384	1.02501	32911187	1.06961	32899596	130020.910671491	32905384	913438.89327909	32911187	1200984.4709754	32916163	100811	32921951	921665	32927754	1235270	32916163	0.85161	32921951	1.02488	32927754	1.0692	32916163	118376.95658811	32921951	899290.648661307	32927754	1155321.73587729
276	33003040	98503	33008827	928389	33014631	1193848	33003040	0.85119	33008827	1.02558	33014631	1.0696	33003040	115723.86893643	33008827	905233.136371614	33014631	1116163.05160808	33019607	110420	33025395	936043	33031198	1282024	33019607	0.85106	33025395	1.02424	33031198	1.06938	33019607	129744.083848377	33025395	913890.299148637	33031198	1198847.9305766	33036174	100749	33041962	921978	33047765	1238403	33036174	0.85089	33041962	1.02443	33047765	1.06977	33036174	118404.259069915	33041962	899991.214626671	33047765	1157634.81869935
277	33123051	97737	33128838	929607	33134657	1195015	33123051	0.8508	33128838	1.02529	33134657	1.07043	33123051	114876.58674189	33128838	906677.135249539	33134657	1116387.80676924	33139618	110110	33145406	937212	33151209	1286691	33139618	0.85111	33145406	1.02468	33151209	1.06987	33139618	129372.231556438	33145406	914638.716477339	33151209	1202661.07097124	33156170	100679	33161957	920586	33167776	1238544	33156170	0.8517	33161957	1.02612	33167776	1.07038	33156170	118209.463426089	33161957	897152.379838615	33167776	1157106.82187634
278	33243062	98290	33248850	924650	33254653	1193147	33243062	0.85192	33248850	1.02571	33254653	1.06997	33243062	115374.683068833	33248850	901473.125932281	33254653	1115121.91930615	33259645	110305	33265432	937816	33271220	1288208	33259645	0.85155	33265432	1.02637	33271220	1.07049	33259645	129534.37848629	33265432	913721.17267652	33271220	1203381.62897365	33276212	100469	33282000	920558	33287803	1241250	33276212	0.85162	33282000	1.0255	33287803	1.07021	33276212	117973.97900472	33282000	897667.479278401	33287803	1159819.10092412
279	33363073	97895	33368845	927486	33374664	1195429	33363073	0.85155	33368845	1.02515	33374664	1.06846	33363073	114960.953555282	33368845	904731.990440424	33374664	1118833.64842858	33379640	110151	33385428	936836	33391231	1290962	33379640	0.85162	33385428	1.02544	33391231	1.06995	33379640	129342.899415232	33385428	913594.164456233	33391231	1206562.9235011	33396207	100823	33401995	920455	33407798	1241986	33396207	0.85111	33401995	1.0254	33407798	1.069	33396207	118460.598512531	33401995	897654.573824849	33407798	1161820.39289055
280	33483084	97939	33488872	928225	33494675	1198090	33483084	0.85128	33488872	1.0248	33494675	1.06933	33483084	115049.102527958	33488872	905762.099921936	33494675	1120411.84667035	33499651	110499	33505439	935551	33511242	1287444	33499651	0.85046	33505439	1.02497	33511242	1.06878	33499651	129928.509277332	33505439	912759.397836034	33511242	1204592.15179925	33516218	101645	33522006	922489	33527809	1244705	33516218	0.85029	33522006	1.02474	33527809	1.069	33516218	119541.568170859	33522006	900217.61617581	33527809	1164363.89148737
281	33603095	98509	33608883	928829	33614686	1200367	33603095	0.85124	33608883	1.02518	33614686	1.06981	33603095	115724.120107138	33608883	906015.528980276	33614686	1122037.55807106	33619647	111075	33625434	936899	33631237	1292748	33619647	0.85086	33625434	1.02564	33631237	1.06947	33619647	130544.390381496	33625434	913477.438477439	33631237	1208774.43967573	33636214	101088	33642001	920893	33647805	1242640	33636214	0.85091	33642001	1.02551	33647805	1.06999	33636214	118799.873077059	33642001	897985.392633909	33647805	1161356.64819297
282	33723106	98237	33728894	925609	33734697	1200119	33723106	0.85156	33728894	1.02426	33734697	1.06958	33723106	115361.219409085	33728894	903685.587643762	33734697	1122046.97170852	33739673	110317	33745461	934639	33751264	1293509	33739673	0.8519	33745461	1.02528	33751264	1.06921	33739673	129495.245920883	33745461	911593.906054931	33751264	1209780.11803107	33756225	100747	33762012	918707	33767816	1246304	33756225	0.85133	33762012	1.02497	33767816	1.06964	33756225	118340.713941715	33762012	896325.746119399	33767816	1165162.11061666
283	33843117	97726	33848905	926665	33854723	1202661	33843117	0.85174	33848905	1.02529	33854723	1.0701	33843117	114736.891539672	33848905	903807.703186416	33854723	1123877.20773759	33859700	110409	33865487	936682	33871275	1298937	33859700	0.85209	33865487	1.02549	33871275	1.07035	33859700	129574.340738654	33865487	913399.448068728	33871275	1213562.85327229	33876267	100978	33882055	919413	33887858	1248036	33876267	0.85193	33882055	1.02514	33887858	1.0695	33876267	118528.517601211	33882055	896865.79394034	33887858	1166934.08134642
284	33963128	98045	33968916	926678	33974719	1203352	33963128	0.85242	33968916	1.02594	33974719	1.07106	33963128	115019.591281293	33968916	903247.753279919	33974719	1123515.02250107	33979695	110091	33985483	935638	33991286	1297939	33979695	0.85267	33985483	1.02577	33991286	1.0704	33979695	129113.2560076	33985483	912132.349357068	33991286	1212573.80418535	33996262	101147	34002050	923475	34007853	1251990	33996262	0.85229	34002050	1.02609	34007853	1.06939	33996262	118676.741484706	34002050	899994.152559717	34007853	1170751.54994904
285	34083139	97812	34088927	925707	34094745	1205371	34083139	0.85232	34088927	1.02494	34094745	1.0704	34083139	114759.71466116	34088927	903181.649657541	34094745	1126093.98355755	34099722	111167	34105509	936499	34111313	1300893	34099722	0.85184	34105509	1.02561	34111313	1.07018	34099722	130502.206987228	34105509	913114.146702938	34111313	1215583.35980863	34116289	100291	34122077	919803	34127880	1249248	34116289	0.85167	34122077	1.02524	34127880	1.07012	34116289	117758.051827586	34122077	897158.714057196	34127880	1167390.57301985
286	34203150	98310	34208938	925063	34214741	1207312	34203150	0.85199	34208938	1.02535	34214741	1.07012	34203150	115388.678270872	34208938	902192.422099771	34214741	1128202.44458565	34219717	110347	34225505	936182	34231308	1302441	34219717	0.85126	34225505	1.02546	34231308	1.0697	34219717	129627.845781547	34225505	912938.583660016	34231308	1217575.95587548	34236284	101188	34242072	921477	34247875	1253581	34236284	0.85202	34242072	1.02559	34247875	1.07032	34236284	118762.470364545	34242072	898484.774617537	34247875	1171220.7564093
287	34323161	98199	34328964	925864	34334767	1209794	34323161	0.8515	34328964	1.02492	34334767	1.06996	34323161	115324.721080446	34328964	903352.456777114	34334767	1130690.8669483	34339744	109987	34345531	935590	34351319	1304398	34339744	0.85215	34345531	1.02521	34351319	1.0699	34339744	129069.999413249	34345531	912583.763326538	34351319	1219177.49322367	34356327	100827	34362099	921041	34367902	1258145	34356327	0.85217	34362099	1.02534	34367902	1.07056	34356327	118317.941255853	34362099	898278.619774904	34367902	1175221.37946495
288	34443172	98190	34448960	928133	34454778	1211781	34443172	0.85207	34448960	1.02547	34454778	1.06992	34443172	115237.011043694	34448960	905080.597189581	34454778	1132590.28712427	34459755	110548	34465527	935849	34471330	1304990	34459755	0.85203	34465527	1.02565	34471330	1.06991	34459755	129746.605166485	34465527	912444.791108078	34471330	1219719.41565178	34476306	101555	34482110	921102	34487913	1257407	34476306	0.85201	34482110	1.02495	34487913	1.06965	34476306	119194.610391897	34482110	898679.935606615	34487913	1175531.24853924
289	34563183	98207	34568971	927842	34574774	1213560	34563183	0.85201	34568971	1.02582	34574774	1.07061	34563183	115265.079048368	34568971	904488.116823614	34574774	1133522.01081626	34579766	110308	34585538	934398	34591341	1308470	34579766	0.85211	34585538	1.02544	34591341	1.07075	34579766	129452.770182253	34585538	911216.648463099	34591341	1222012.60798506	34596317	101244	34602121	923261	34607924	1255921	34596317	0.85335	34602121	1.02637	34607924	1.06958	34596317	118642.995253999	34602121	899540.126854838	34607924	1174218.85225977
290	34683194	97690	34688982	927417	34694800	1212908	34683194	0.85292	34688982	1.02625	34694800	1.06997	34683194	114535.947099376	34688982	903695.006090134	34694800	1133590.66142041	34699777	110415	34705549	935428	34711352	1309268	34699777	0.85205	34705549	1.0252	34711352	1.07022	34699777	129587.465524324	34705549	912434.646898166	34711352	1223363.42060511	34716328	101016	34722116	922627	34727919	1258662	34716328	0.85187	34722116	1.02547	34727919	1.06959	34716328	118581.473699039	34722116	899711.351867924	34727919	1176770.53824363
291	34803205	98268	34808993	928462	34814796	1215636	34803205	0.85167	34808993	1.0256	34814796	1.07034	34803205	115382.718658635	34808993	905286.661466459	34814796	1135747.51947979	34819788	110300	34825560	938594	34831363	1312623	34819788	0.85204	34825560	1.02552	34831363	1.07015	34819788	129454.016243369	34825560	915237.147983462	34831363	1226578.51703032	34836355	101617	34842143	923859	34847946	1260328	34836355	0.85185	34842143	1.02618	34847946	1.07048	34836355	119289.781064741	34842143	900289.422908262	34847946	1177348.47918691
292	34923216	97845	34929004	928851	34934822	1217881	34923216	0.85182	34929004	1.02542	34934822	1.07064	34923216	114865.816721843	34929004	905824.930272474	34934822	1137526.15258163	34939783	110268	34945571	937970	34951358	1313096	34939783	0.85148	34945571	1.02532	34951358	1.07032	34939783	129501.573730446	34945571	914807.084617485	34951358	1226825.62224382	34956350	101664	34962138	923609	34967941	1267663	34956350	0.85152	34962138	1.02553	34967941	1.07055	34956350	119391.206313416	34962138	900616.266710871	34967941	1184123.11428705
293	35043227	97787	35049015	928139	35054818	1217112	35043227	0.85154	35049015	1.0252	35054818	1.06953	35043227	114835.474551988	35049015	905324.814670308	35054818	1137987.71422961	35059794	110235	35065582	937259	35071370	1315461	35059794	0.85199	35065582	1.02518	35071370	1.06959	35059794	129385.32142396	35065582	914238.4751946	35071370	1229874.06389364	35076346	101773	35082134	920887	35087921	1263975	35076346	0.85183	35082134	1.02538	35087921	1.06994	35076346	119475.716985784	35082134	898093.389767696	35087921	1181351.29072658
294	35163238	97461	35169026	926237	35174829	1216232	35163238	0.85129	35169026	1.02504	35174829	1.06968	35163238	114486.250278988	35169026	903610.590806212	35174829	1137005.4595767	35179821	110116	35185593	936390	35191396	1320311	35179821	0.85128	35185593	1.02516	35191396	1.07035	35179821	129353.444225167	35185593	913408.638651527	35191396	1233532.02223572	35196388	101387	35202176	921220	35207979	1267891	35196388	0.85169	35202176	1.02484	35207979	1.06973	35196388	119042.139745682	35202176	898891.534288279	35207979	1185243.94005964
295	35283249	98366	35289037	929067	35294840	1221560	35283249	0.85203	35289037	1.02556	35294840	1.06996	35283249	115448.986538033	35289037	905911.892039471	35294840	1141687.53972111	35299832	110521	35305620	938150	35311407	1320399	35299832	0.85242	35305620	1.02568	35311407	1.0701	35299832	129655.568851036	35305620	914661.492863271	35311407	1233902.43902439	35316399	100554	35322187	921471	35327990	1269308	35316399	0.85127	35322187	1.02489	35327990	1.06921	35316399	118122.334864379	35322187	899092.585545766	35327990	1187145.64959175
296	35403260	97951	35409048	929899	35414851	1222768	35403260	0.85215	35409048	1.0258	35414851	1.07035	35403260	114945.725517808	35409048	906511.015792552	35414851	1142400.14948381	35419827	110220	35425615	936966	35431418	1322287	35419827	0.85217	35425615	1.02549	35431418	1.07042	35419827	129340.389828321	35425615	913676.388848258	35431418	1235297.3599148	35436379	101874	35442167	923950	35447970	1271262	35436379	0.85227	35442167	1.02585	35447970	1.06984	35436379	119532.542504136	35442167	900667.73894819	35447970	1188273.01278696
297	35523271	98200	35529059	926965	35534862	1223904	35523271	0.85196	35529059	1.02524	35534862	1.06996	35523271	115263.627400347	35529059	904144.395458624	35534862	1143878.2758234	35539838	110452	35545626	936358	35551429	1323364	35539838	0.85201	35545626	1.02513	35551429	1.0696	35539838	129636.97609183	35545626	913404.153619541	35551429	1237251.30890052	35556406	102119	35562193	920727	35567996	1271375	35556406	0.85151	35562193	1.02499	35567996	1.07012	35556406	119926.953294735	35562193	898279.007600074	35567996	1188067.6933428
298	35643282	98151	35649070	926726	35654935	1222704	35643282	0.85248	35649070	1.02572	35654935	1.07006	35643282	115135.838963964	35649070	903488.281402332	35654935	1142649.94486291	35659912	110700	35665699	937913	35671503	1327272	35659912	0.85147	35665699	1.02518	35671503	1.07008	35659912	130010.452511539	35665699	914876.41194717	35671503	1240348.38516746	35676463	101435	35682282	921251	35688070	1274677	35676463	0.85156	35682282	1.02529	35688070	1.06987	35676463	119116.679975574	35682282	898527.245949927	35688070	1191431.66926823
299	35763293	98066	35769081	930448	35774884	1225597	35763293	0.85223	35769081	1.02513	35774884	1.06943	35763293	115069.875503092	35769081	907639.031147269	35774884	1146028.258044	35779860	110635	35785648	937428	35791451	1328455	35779860	0.85225	35785648	1.02478	35791451	1.06976	35779860	129815.195071869	35785648	914760.241222506	35791451	1241825.26921926	35796428	101371	35802215	921862	35808018	1276478	35796428	0.85163	35802215	1.0246	35808018	1.06972	35796428	119031.73913554	35802215	899728.674604724	35808018	1193282.35426093
300	35883304	98062	35889092	929166	35894911	1227217	35883304	0.85196	35889092	1.0256	35894911	1.06988	35883304	115101.647964693	35889092	905973.088923557	35894911	1147060.4179908	35899887	111062	35905675	936509	35911478	1329369	35899887	0.85166	35905675	1.026	35911478	1.0707	35899887	130406.500246577	35905675	912776.803118908	35911478	1241588.68030261	35916454	101404	35922242	922078	35928045	1278765	35916454	0.85192	35922242	1.02444	35928045	1.06984	35916454	119029.9558644	35922242	900080.043731209	35928045	1195286.21102221
